value,description,codesystem,code,iri
"mineral salts in combination","mineral salts in combination","UATC","A06AD10","http://purl.bioontology.org/ontology/UATC/A06AD10"
"guanethidine and diuretics","guanethidine and diuretics","UATC","C02LF01","http://purl.bioontology.org/ontology/UATC/C02LF01"
"progesterone","progesterone","UATC","G03DA04","http://purl.bioontology.org/ontology/UATC/G03DA04"
"inositol nicotinate","inositol nicotinate","UATC","C04AC03","http://purl.bioontology.org/ontology/UATC/C04AC03"
"ciclobendazole","ciclobendazole","UATC","P02CA04","http://purl.bioontology.org/ontology/UATC/P02CA04"
"chloral hydrate","chloral hydrate","UATC","N05CC01","http://purl.bioontology.org/ontology/UATC/N05CC01"
"ruxolitinib","ruxolitinib","UATC","L01XE18","http://purl.bioontology.org/ontology/UATC/L01XE18"
"magnesium levulinate","magnesium levulinate","UATC","A12CC07","http://purl.bioontology.org/ontology/UATC/A12CC07"
"bamifylline","bamifylline","UATC","R03DA08","http://purl.bioontology.org/ontology/UATC/R03DA08"
"ferrous aspartate","ferrous aspartate","UATC","B03AA09","http://purl.bioontology.org/ontology/UATC/B03AA09"
"thioacetazone and isoniazid","thioacetazone and isoniazid","UATC","J04AM04","http://purl.bioontology.org/ontology/UATC/J04AM04"
"moexipril","moexipril","UATC","C09AA13","http://purl.bioontology.org/ontology/UATC/C09AA13"
"Opioids in combination with non-opioid analgesics","Opioids in combination with non-opioid analgesics","UATC","N02AJ","http://purl.bioontology.org/ontology/UATC/N02AJ"
"Pyrethrines, incl. synthetic compounds, ectoparasiticides, incl. scabicides","Pyrethrines, incl. synthetic compounds, ectoparasiticides, incl. scabicides","UATC","P03AC","http://purl.bioontology.org/ontology/UATC/P03AC"
"INSECTICIDES AND REPELLENTS","INSECTICIDES AND REPELLENTS","UATC","P03B","http://purl.bioontology.org/ontology/UATC/P03B"
"mazindol","mazindol","UATC","A08AA05","http://purl.bioontology.org/ontology/UATC/A08AA05"
"pentetrazol, combinations","pentetrazol, combinations","UATC","R07AB53","http://purl.bioontology.org/ontology/UATC/R07AB53"
"clofazimine","clofazimine","UATC","J04BA01","http://purl.bioontology.org/ontology/UATC/J04BA01"
"Tetracycline antibiotics","Tetracycline antibiotics","UATC","J01A","http://purl.bioontology.org/ontology/UATC/J01A"
"iodine","iodine","UATC","D08AG03","http://purl.bioontology.org/ontology/UATC/D08AG03"
"plicamycin","plicamycin","UATC","L01DC02","http://purl.bioontology.org/ontology/UATC/L01DC02"
"thiamazole, combinations","thiamazole, combinations","UATC","H03BB52","http://purl.bioontology.org/ontology/UATC/H03BB52"
"collagen","collagen","UATC","B02BC07","http://purl.bioontology.org/ontology/UATC/B02BC07"
"imidapril","imidapril","UATC","C09AA16","http://purl.bioontology.org/ontology/UATC/C09AA16"
"calcitonin (human synthetic)","calcitonin (human synthetic)","UATC","H05BA03","http://purl.bioontology.org/ontology/UATC/H05BA03"
"carbachol","carbachol","UATC","N07AB01","http://purl.bioontology.org/ontology/UATC/N07AB01"
"cascara, combinations","cascara, combinations","UATC","A06AB57","http://purl.bioontology.org/ontology/UATC/A06AB57"
"Diazepines, oxazepines, thiazepines and oxepines antipsychotic drugs","Diazepines, oxazepines, thiazepines and oxepines antipsychotic drugs","UATC","N05AH","http://purl.bioontology.org/ontology/UATC/N05AH"
"sodium phosphate (32P)","sodium phosphate (32P)","UATC","V10XX01","http://purl.bioontology.org/ontology/UATC/V10XX01"
"Heparin group antithrombotic drugs","Heparin group antithrombotic drugs","UATC","B01AB","http://purl.bioontology.org/ontology/UATC/B01AB"
"gadodiamide","gadodiamide","UATC","V08CA03","http://purl.bioontology.org/ontology/UATC/V08CA03"
"imipenem and cilastatin","imipenem and cilastatin","UATC","J01DH51","http://purl.bioontology.org/ontology/UATC/J01DH51"
"nomifensine","nomifensine","UATC","N06AX04","http://purl.bioontology.org/ontology/UATC/N06AX04"
"camostat","camostat","UATC","B02AB04","http://purl.bioontology.org/ontology/UATC/B02AB04"
"quingestanol and ethinylestradiol","quingestanol and ethinylestradiol","UATC","G03AA02","http://purl.bioontology.org/ontology/UATC/G03AA02"
"teniposide","teniposide","UATC","L01CB02","http://purl.bioontology.org/ontology/UATC/L01CB02"
"lenalidomide","lenalidomide","UATC","L04AX04","http://purl.bioontology.org/ontology/UATC/L04AX04"
"Antiarrhythmics, class Ib","Antiarrhythmics, class Ib","UATC","C01BB","http://purl.bioontology.org/ontology/UATC/C01BB"
"Prostaglandin cardiac therapy preparations","Prostaglandin cardiac therapy preparations","UATC","C01EA","http://purl.bioontology.org/ontology/UATC/C01EA"
"Other immunoglobulins in ATC","Other immunoglobulins in ATC","UATC","J06BC","http://purl.bioontology.org/ontology/UATC/J06BC"
"simvastatin and ezetimibe","simvastatin and ezetimibe","UATC","C10BA02","http://purl.bioontology.org/ontology/UATC/C10BA02"
"loratadine","loratadine","UATC","R06AX13","http://purl.bioontology.org/ontology/UATC/R06AX13"
"mebendazole, combinations","mebendazole, combinations","UATC","P02CA51","http://purl.bioontology.org/ontology/UATC/P02CA51"
"Antiseptic throat preparations","Antiseptic throat preparations","UATC","R02AA","http://purl.bioontology.org/ontology/UATC/R02AA"
"Sulfonamides, Gynecological","Sulfonamides, Gynecological","UATC","G01AE","http://purl.bioontology.org/ontology/UATC/G01AE"
"omega-3-triglycerides incl. other esters and acids","omega-3-triglycerides incl. other esters and acids","UATC","C10AX06","http://purl.bioontology.org/ontology/UATC/C10AX06"
"dysprosium (165Dy) colloid","dysprosium (165Dy) colloid","UATC","V10AX03","http://purl.bioontology.org/ontology/UATC/V10AX03"
"pleconaril","pleconaril","UATC","J05AX06","http://purl.bioontology.org/ontology/UATC/J05AX06"
"lacidipine","lacidipine","UATC","C08CA09","http://purl.bioontology.org/ontology/UATC/C08CA09"
"gadoversetamide","gadoversetamide","UATC","V08CA06","http://purl.bioontology.org/ontology/UATC/V08CA06"
"Research Activity","Research Activity","STY","T062","http://purl.bioontology.org/ontology/STY/T062"
"rociverine","rociverine","UATC","A03AA06","http://purl.bioontology.org/ontology/UATC/A03AA06"
"gold (198Au) colloidal","gold (198Au) colloidal","UATC","V10AX06","http://purl.bioontology.org/ontology/UATC/V10AX06"
"pazufloxacin","pazufloxacin","UATC","J01MA18","http://purl.bioontology.org/ontology/UATC/J01MA18"
"disulfiram, combinations","disulfiram, combinations","UATC","P03AA54","http://purl.bioontology.org/ontology/UATC/P03AA54"
"Aryloxyacetic acid derivatives, high-ceiling diuretics","Aryloxyacetic acid derivatives, high-ceiling diuretics","UATC","C03CC","http://purl.bioontology.org/ontology/UATC/C03CC"
"maraviroc","maraviroc","UATC","J05AX09","http://purl.bioontology.org/ontology/UATC/J05AX09"
"agalsidase beta","agalsidase beta","UATC","A16AB04","http://purl.bioontology.org/ontology/UATC/A16AB04"
"chloroxylenol","chloroxylenol","UATC","D08AE05","http://purl.bioontology.org/ontology/UATC/D08AE05"
"omeprazole","omeprazole","UATC","A02BC01","http://purl.bioontology.org/ontology/UATC/A02BC01"
"gamolenic acid, combinations","gamolenic acid, combinations","UATC","D11AX52","http://purl.bioontology.org/ontology/UATC/D11AX52"
"Sodium-glucose co-transporter 2 (SGLT2) inhibitors","Sodium-glucose co-transporter 2 (SGLT2) inhibitors","UATC","A10BK","http://purl.bioontology.org/ontology/UATC/A10BK"
"elbasvir and grazoprevir","elbasvir and grazoprevir","UATC","J05AP54","http://purl.bioontology.org/ontology/UATC/J05AP54"
"potassium hydrogencarbonate","potassium hydrogencarbonate","UATC","A12BA04","http://purl.bioontology.org/ontology/UATC/A12BA04"
"tasonermin","tasonermin","UATC","L03AX11","http://purl.bioontology.org/ontology/UATC/L03AX11"
"brivaracetam","brivaracetam","UATC","N03AX23","http://purl.bioontology.org/ontology/UATC/N03AX23"
"acetylsalicylic acid, combinations with proton pump inhibitors","acetylsalicylic acid, combinations with proton pump inhibitors","UATC","B01AC56","http://purl.bioontology.org/ontology/UATC/B01AC56"
"lopinavir and ritonavir","lopinavir and ritonavir","UATC","J05AR10","http://purl.bioontology.org/ontology/UATC/J05AR10"
"Enzymes, antithrombotic","Enzymes, antithrombotic","UATC","B01AD","http://purl.bioontology.org/ontology/UATC/B01AD"
"expectorant combinations, excl. combinations with cough suppressants","expectorant combinations, excl. combinations with cough suppressants","UATC","R05CB10","http://purl.bioontology.org/ontology/UATC/R05CB10"
"DRUGS FOR TREATMENT OF TUBERCULOSIS","DRUGS FOR TREATMENT OF TUBERCULOSIS","UATC","J04A","http://purl.bioontology.org/ontology/UATC/J04A"
"Antiarrhythmics, class III","Antiarrhythmics, class III","UATC","C01BD","http://purl.bioontology.org/ontology/UATC/C01BD"
"metharbital","metharbital","UATC","N03AA30","http://purl.bioontology.org/ontology/UATC/N03AA30"
"benzilone","benzilone","UATC","A03AB01","http://purl.bioontology.org/ontology/UATC/A03AB01"
"Other antiinfectives in ATC","Other antiinfectives in ATC","UATC","S01AX","http://purl.bioontology.org/ontology/UATC/S01AX"
"noretynodrel and estrogen","noretynodrel and estrogen","UATC","G03FA09","http://purl.bioontology.org/ontology/UATC/G03FA09"
"guaifenesin","guaifenesin","UATC","R05CA03","http://purl.bioontology.org/ontology/UATC/R05CA03"
"toremifene","toremifene","UATC","L02BA02","http://purl.bioontology.org/ontology/UATC/L02BA02"
"Research Device","Research Device","STY","T075","http://purl.bioontology.org/ontology/STY/T075"
"ergotamine, combinations excl. psycholeptics","ergotamine, combinations excl. psycholeptics","UATC","N02CA52","http://purl.bioontology.org/ontology/UATC/N02CA52"
"cefonicid","cefonicid","UATC","J01DC06","http://purl.bioontology.org/ontology/UATC/J01DC06"
"hyaluronidase","hyaluronidase","UATC","B06AA03","http://purl.bioontology.org/ontology/UATC/B06AA03"
"Diagnostic agents for bile duct patency testing","Diagnostic agents for bile duct patency testing","UATC","V04CC","http://purl.bioontology.org/ontology/UATC/V04CC"
"latanoprost","latanoprost","UATC","S01EE01","http://purl.bioontology.org/ontology/UATC/S01EE01"
"Strophanthus glycosides used in cardiac therapy","Strophanthus glycosides used in cardiac therapy","UATC","C01AC","http://purl.bioontology.org/ontology/UATC/C01AC"
"Educational Activity","Educational Activity","STY","T065","http://purl.bioontology.org/ontology/STY/T065"
"pentamidine isethionate","pentamidine isethionate","UATC","P01CX01","http://purl.bioontology.org/ontology/UATC/P01CX01"
"terlipressin","terlipressin","UATC","H01BA04","http://purl.bioontology.org/ontology/UATC/H01BA04"
"Interferons","Interferons","UATC","L03AB","http://purl.bioontology.org/ontology/UATC/L03AB"
"CENTRAL NERVOUS SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS","CENTRAL NERVOUS SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS","UATC","V09A","http://purl.bioontology.org/ontology/UATC/V09A"
"quinethazone","quinethazone","UATC","C03BA02","http://purl.bioontology.org/ontology/UATC/C03BA02"
"nifenazone","nifenazone","UATC","M02AA24","http://purl.bioontology.org/ontology/UATC/M02AA24"
"susoctocog alfa","susoctocog alfa","UATC","B02BD14","http://purl.bioontology.org/ontology/UATC/B02BD14"
"iobenguane (123I)","iobenguane (123I)","UATC","V09IX01","http://purl.bioontology.org/ontology/UATC/V09IX01"
"atovaquone","atovaquone","UATC","P01AX06","http://purl.bioontology.org/ontology/UATC/P01AX06"
"Antineovascularisation agents","Antineovascularisation agents","UATC","S01LA","http://purl.bioontology.org/ontology/UATC/S01LA"
"metahexamide","metahexamide","UATC","A10BB10","http://purl.bioontology.org/ontology/UATC/A10BB10"
"betamethasone and antibiotics","betamethasone and antibiotics","UATC","D07CC01","http://purl.bioontology.org/ontology/UATC/D07CC01"
"Other opioids in ATC","Other opioids in ATC","UATC","N02AX","http://purl.bioontology.org/ontology/UATC/N02AX"
"sulfamazone","sulfamazone","UATC","J01ED09","http://purl.bioontology.org/ontology/UATC/J01ED09"
"brentuximab vedotin","brentuximab vedotin","UATC","L01XC12","http://purl.bioontology.org/ontology/UATC/L01XC12"
"beclometasone and antibiotics","beclometasone and antibiotics","UATC","D07CC04","http://purl.bioontology.org/ontology/UATC/D07CC04"
"mecasermin rinfabate","mecasermin rinfabate","UATC","H01AC05","http://purl.bioontology.org/ontology/UATC/H01AC05"
"entecavir","entecavir","UATC","J05AF10","http://purl.bioontology.org/ontology/UATC/J05AF10"
"piromidic acid","piromidic acid","UATC","J01MB03","http://purl.bioontology.org/ontology/UATC/J01MB03"
"rociletinib","rociletinib","UATC","L01XE37","http://purl.bioontology.org/ontology/UATC/L01XE37"
"Curare alkaloid muscle relaxants, peripherally acting","Curare alkaloid muscle relaxants, peripherally acting","UATC","M03AA","http://purl.bioontology.org/ontology/UATC/M03AA"
"clocortolone","clocortolone","UATC","D07AB21","http://purl.bioontology.org/ontology/UATC/D07AB21"
"ANTINEMATODAL AGENTS","ANTINEMATODAL AGENTS","UATC","P02C","http://purl.bioontology.org/ontology/UATC/P02C"
"PSYCHOANALEPTICS","PSYCHOANALEPTICS","UATC","N06","http://purl.bioontology.org/ontology/UATC/N06"
"flumetasone and antiseptics","flumetasone and antiseptics","UATC","D07BB01","http://purl.bioontology.org/ontology/UATC/D07BB01"
"cefmetazole","cefmetazole","UATC","J01DC09","http://purl.bioontology.org/ontology/UATC/J01DC09"
"Other anti-parathyroid agents in ATC","Other anti-parathyroid agents in ATC","UATC","H05BX","http://purl.bioontology.org/ontology/UATC/H05BX"
"Electrolyte solutions","Electrolyte solutions","UATC","B05XA","http://purl.bioontology.org/ontology/UATC/B05XA"
"Medicated shampoos","Medicated shampoos","UATC","D11AC","http://purl.bioontology.org/ontology/UATC/D11AC"
"tosylchloramide sodium","tosylchloramide sodium","UATC","D08AX04","http://purl.bioontology.org/ontology/UATC/D08AX04"
"sodium acetate","sodium acetate","UATC","B05XA08","http://purl.bioontology.org/ontology/UATC/B05XA08"
"Sympathomimetics","Sympathomimetics","UATC","R01BA","http://purl.bioontology.org/ontology/UATC/R01BA"
"daclatasvir","daclatasvir","UATC","J05AP07","http://purl.bioontology.org/ontology/UATC/J05AP07"
"Charcoal preparations, intestinal absorbents","Charcoal preparations, intestinal absorbents","UATC","A07BA","http://purl.bioontology.org/ontology/UATC/A07BA"
"mefruside","mefruside","UATC","C03BA05","http://purl.bioontology.org/ontology/UATC/C03BA05"
"pramiracetam","pramiracetam","UATC","N06BX16","http://purl.bioontology.org/ontology/UATC/N06BX16"
"melitracen","melitracen","UATC","N06AA14","http://purl.bioontology.org/ontology/UATC/N06AA14"
"atorvastatin, amlodipine and perindopril","atorvastatin, amlodipine and perindopril","UATC","C10BX11","http://purl.bioontology.org/ontology/UATC/C10BX11"
"lumiracoxib","lumiracoxib","UATC","M01AH06","http://purl.bioontology.org/ontology/UATC/M01AH06"
"cefepime and amikacin","cefepime and amikacin","UATC","J01RA06","http://purl.bioontology.org/ontology/UATC/J01RA06"
"Sympathomimetics used as decongestants","Sympathomimetics used as decongestants","UATC","S01GA","http://purl.bioontology.org/ontology/UATC/S01GA"
"fenoxazoline","fenoxazoline","UATC","R01AA12","http://purl.bioontology.org/ontology/UATC/R01AA12"
"halcinonide","halcinonide","UATC","D07AD02","http://purl.bioontology.org/ontology/UATC/D07AD02"
"idrocilamide","idrocilamide","UATC","M02AX05","http://purl.bioontology.org/ontology/UATC/M02AX05"
"Manufactured Object","Manufactured Object","STY","T073","http://purl.bioontology.org/ontology/STY/T073"
"paraoxon","paraoxon","UATC","S01EB10","http://purl.bioontology.org/ontology/UATC/S01EB10"
"zotepine","zotepine","UATC","N05AX11","http://purl.bioontology.org/ontology/UATC/N05AX11"
"valsartan and sacubitril","valsartan and sacubitril","UATC","C09DX04","http://purl.bioontology.org/ontology/UATC/C09DX04"
"selenium (75Se) tauroselcholic acid","selenium (75Se) tauroselcholic acid","UATC","V09DX01","http://purl.bioontology.org/ontology/UATC/V09DX01"
"desipramine","desipramine","UATC","N06AA01","http://purl.bioontology.org/ontology/UATC/N06AA01"
"ergocalciferol","ergocalciferol","UATC","A11CC01","http://purl.bioontology.org/ontology/UATC/A11CC01"
"Geographic Area","Geographic Area","STY","T083","http://purl.bioontology.org/ontology/STY/T083"
"obinutuzumab","obinutuzumab","UATC","L01XC15","http://purl.bioontology.org/ontology/UATC/L01XC15"
"Washing agents etc.","Washing agents etc.","UATC","V07AX","http://purl.bioontology.org/ontology/UATC/V07AX"
"Imidazole and triazole derivatives, topical antifungals","Imidazole and triazole derivatives, topical antifungals","UATC","D01AC","http://purl.bioontology.org/ontology/UATC/D01AC"
"zoledronic acid, calcium and colecalciferol, sequential","zoledronic acid, calcium and colecalciferol, sequential","UATC","M05BB08","http://purl.bioontology.org/ontology/UATC/M05BB08"
"theophylline, combinations with psycholeptics","theophylline, combinations with psycholeptics","UATC","R03DA74","http://purl.bioontology.org/ontology/UATC/R03DA74"
"sofosbuvir and ledipasvir","sofosbuvir and ledipasvir","UATC","J05AP51","http://purl.bioontology.org/ontology/UATC/J05AP51"
"formocortal","formocortal","UATC","S01BA12","http://purl.bioontology.org/ontology/UATC/S01BA12"
"cyanocobalamin tannin complex","cyanocobalamin tannin complex","UATC","B03BA02","http://purl.bioontology.org/ontology/UATC/B03BA02"
"clobutinol","clobutinol","UATC","R05DB03","http://purl.bioontology.org/ontology/UATC/R05DB03"
"ipragliflozin","ipragliflozin","UATC","A10BK05","http://purl.bioontology.org/ontology/UATC/A10BK05"
"ANTIINFECTIVES, OPHTHALMOLOGIC AND OTOLOGIC","ANTIINFECTIVES, OPHTHALMOLOGIC AND OTOLOGIC","UATC","S03A","http://purl.bioontology.org/ontology/UATC/S03A"
"fostamatinib","fostamatinib","UATC","B02BX09","http://purl.bioontology.org/ontology/UATC/B02BX09"
"Iodine products, antiseptics and disinfectants","Iodine products, antiseptics and disinfectants","UATC","D08AG","http://purl.bioontology.org/ontology/UATC/D08AG"
"Other cardiac therapy combination products in ATC","Other cardiac therapy combination products in ATC","UATC","C01EX","http://purl.bioontology.org/ontology/UATC/C01EX"
"VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12","VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12","UATC","A11D","http://purl.bioontology.org/ontology/UATC/A11D"
"Amphibian","Amphibian","STY","T011","http://purl.bioontology.org/ontology/STY/T011"
"butaperazine","butaperazine","UATC","N05AB09","http://purl.bioontology.org/ontology/UATC/N05AB09"
"Other quaternary ammonium compounds in ATC, muscle relaxants, peripherally acting","Other quaternary ammonium compounds in ATC, muscle relaxants, peripherally acting","UATC","M03AC","http://purl.bioontology.org/ontology/UATC/M03AC"
"fazadinium bromide","fazadinium bromide","UATC","M03AC08","http://purl.bioontology.org/ontology/UATC/M03AC08"
"Other intestinal adsorbents in ATC","Other intestinal adsorbents in ATC","UATC","A07BC","http://purl.bioontology.org/ontology/UATC/A07BC"
"Sensitizers used in photodynamic/radiation therapy","Sensitizers used in photodynamic/radiation therapy","UATC","L01XD","http://purl.bioontology.org/ontology/UATC/L01XD"
"Organism","Organism","STY","T001","http://purl.bioontology.org/ontology/STY/T001"
"Adrenergics systemic drugs and other drugs for obstructive airway diseases","Adrenergics systemic drugs and other drugs for obstructive airway diseases","UATC","R03CK","http://purl.bioontology.org/ontology/UATC/R03CK"
"antithrombin III","antithrombin III","UATC","B01AB02","http://purl.bioontology.org/ontology/UATC/B01AB02"
"molsidomine","molsidomine","UATC","C01DX12","http://purl.bioontology.org/ontology/UATC/C01DX12"
"rabies, inactivated, whole virus","rabies, inactivated, whole virus","UATC","J07BG01","http://purl.bioontology.org/ontology/UATC/J07BG01"
"stavudine, lamivudine and nevirapine","stavudine, lamivudine and nevirapine","UATC","J05AR07","http://purl.bioontology.org/ontology/UATC/J05AR07"
"defibrotide","defibrotide","UATC","B01AX01","http://purl.bioontology.org/ontology/UATC/B01AX01"
"etofibrate","etofibrate","UATC","C10AB09","http://purl.bioontology.org/ontology/UATC/C10AB09"
"bietaserpine, combinations","bietaserpine, combinations","UATC","C02AA57","http://purl.bioontology.org/ontology/UATC/C02AA57"
"vincristine","vincristine","UATC","L01CA02","http://purl.bioontology.org/ontology/UATC/L01CA02"
"Piperidinedione derivatives, hypnotics and sedatives","Piperidinedione derivatives, hypnotics and sedatives","UATC","N05CE","http://purl.bioontology.org/ontology/UATC/N05CE"
"dixanthogen","dixanthogen","UATC","P03AA01","http://purl.bioontology.org/ontology/UATC/P03AA01"
"iodine (131I) norcholesterol","iodine (131I) norcholesterol","UATC","V09XA01","http://purl.bioontology.org/ontology/UATC/V09XA01"
"stramoni preparations","stramoni preparations","UATC","R03BB03","http://purl.bioontology.org/ontology/UATC/R03BB03"
"telmisartan and amlodipine","telmisartan and amlodipine","UATC","C09DB04","http://purl.bioontology.org/ontology/UATC/C09DB04"
"trofosfamide","trofosfamide","UATC","L01AA07","http://purl.bioontology.org/ontology/UATC/L01AA07"
"losartan","losartan","UATC","C09CA01","http://purl.bioontology.org/ontology/UATC/C09CA01"
"phenyl salicylate","phenyl salicylate","UATC","G04BX12","http://purl.bioontology.org/ontology/UATC/G04BX12"
"pirenzepine","pirenzepine","UATC","A02BX03","http://purl.bioontology.org/ontology/UATC/A02BX03"
"Sulfonamides and potassium in combination, high-ceiling diruetics, excluding thiazides","Sulfonamides and potassium in combination, high-ceiling diruetics, excluding thiazides","UATC","C03CB","http://purl.bioontology.org/ontology/UATC/C03CB"
"Pharmacologic Substance","Pharmacologic Substance","STY","T121","http://purl.bioontology.org/ontology/STY/T121"
"Corticosteroids and mydriatics in combination","Corticosteroids and mydriatics in combination","UATC","S01BB","http://purl.bioontology.org/ontology/UATC/S01BB"
"technetium (99mTc) pentetic acid","technetium (99mTc) pentetic acid","UATC","V09CA01","http://purl.bioontology.org/ontology/UATC/V09CA01"
"quinapril","quinapril","UATC","C09AA06","http://purl.bioontology.org/ontology/UATC/C09AA06"
"irbesartan","irbesartan","UATC","C09CA04","http://purl.bioontology.org/ontology/UATC/C09CA04"
"Other local anesthetics in ATC","Other local anesthetics in ATC","UATC","N01BX","http://purl.bioontology.org/ontology/UATC/N01BX"
"talampicillin","talampicillin","UATC","J01CA15","http://purl.bioontology.org/ontology/UATC/J01CA15"
"X-RAY CONTRAST MEDIA, NON-IODINATED","X-RAY CONTRAST MEDIA, NON-IODINATED","UATC","V08B","http://purl.bioontology.org/ontology/UATC/V08B"
"Other irrigating solutions in ATC","Other irrigating solutions in ATC","UATC","B05CX","http://purl.bioontology.org/ontology/UATC/B05CX"
"neostigmine, combinations","neostigmine, combinations","UATC","N07AA51","http://purl.bioontology.org/ontology/UATC/N07AA51"
"acetohexamide","acetohexamide","UATC","A10BB31","http://purl.bioontology.org/ontology/UATC/A10BB31"
"hetacillin","hetacillin","UATC","J01CA18","http://purl.bioontology.org/ontology/UATC/J01CA18"
"Other antispasmodics in combination with psycholeptics in ATC","Other antispasmodics in combination with psycholeptics in ATC","UATC","A03CC","http://purl.bioontology.org/ontology/UATC/A03CC"
"Short-acting sulfonamide combinations","Short-acting sulfonamide combinations","UATC","J01EB20","http://purl.bioontology.org/ontology/UATC/J01EB20"
"desvenlafaxine","desvenlafaxine","UATC","N06AX23","http://purl.bioontology.org/ontology/UATC/N06AX23"
"hemoglobin glutamer (bovine)","hemoglobin glutamer (bovine)","UATC","B05AA10","http://purl.bioontology.org/ontology/UATC/B05AA10"
"Imidazoline receptor agonists","Imidazoline receptor agonists","UATC","C02AC","http://purl.bioontology.org/ontology/UATC/C02AC"
"tenofovir disoproxil","tenofovir disoproxil","UATC","J05AF07","http://purl.bioontology.org/ontology/UATC/J05AF07"
"combinations of barbiturates","combinations of barbiturates","UATC","N05CB01","http://purl.bioontology.org/ontology/UATC/N05CB01"
"fosinopril","fosinopril","UATC","C09AA09","http://purl.bioontology.org/ontology/UATC/C09AA09"
"Neuraminidase inhibitors, direct acting antivirals","Neuraminidase inhibitors, direct acting antivirals","UATC","J05AH","http://purl.bioontology.org/ontology/UATC/J05AH"
"human menopausal gonadotrophin","human menopausal gonadotrophin","UATC","G03GA02","http://purl.bioontology.org/ontology/UATC/G03GA02"
"VARIOUS DRUG CLASSES IN ATC","VARIOUS DRUG CLASSES IN ATC","UATC","V","http://purl.bioontology.org/ontology/UATC/V"
"morniflumate","morniflumate","UATC","M01AX22","http://purl.bioontology.org/ontology/UATC/M01AX22"
"vortioxetine","vortioxetine","UATC","N06AX26","http://purl.bioontology.org/ontology/UATC/N06AX26"
"trifluridine, combinations","trifluridine, combinations","UATC","L01BC59","http://purl.bioontology.org/ontology/UATC/L01BC59"
"Preparations for biliary tract therapy","Preparations for biliary tract therapy","UATC","A05AB","http://purl.bioontology.org/ontology/UATC/A05AB"
"phthalylsulfathiazole","phthalylsulfathiazole","UATC","A07AB02","http://purl.bioontology.org/ontology/UATC/A07AB02"
"metamizole sodium, combinations excl. psycholeptics","metamizole sodium, combinations excl. psycholeptics","UATC","N02BB52","http://purl.bioontology.org/ontology/UATC/N02BB52"
"trifluoperazine","trifluoperazine","UATC","N05AB06","http://purl.bioontology.org/ontology/UATC/N05AB06"
"Thiouracil antithyroid preparations","Thiouracil antithyroid preparations","UATC","H03BA","http://purl.bioontology.org/ontology/UATC/H03BA"
"methylpentynol, combinations","methylpentynol, combinations","UATC","N05CX03","http://purl.bioontology.org/ontology/UATC/N05CX03"
"ecallantide","ecallantide","UATC","B06AC03","http://purl.bioontology.org/ontology/UATC/B06AC03"
"armodafinil","armodafinil","UATC","N06BA13","http://purl.bioontology.org/ontology/UATC/N06BA13"
"Enema combinations","Enema combinations","UATC","A06AG20","http://purl.bioontology.org/ontology/UATC/A06AG20"
"Other anti-acne preparations for systemic use in ATC","Other anti-acne preparations for systemic use in ATC","UATC","D10BX","http://purl.bioontology.org/ontology/UATC/D10BX"
"prazosin and diuretics","prazosin and diuretics","UATC","C02LE01","http://purl.bioontology.org/ontology/UATC/C02LE01"
"antacids containing combinations and complexes of aluminium, calcium and magnesium compounds","antacids containing combinations and complexes of aluminium, calcium and magnesium compounds","UATC","A02AD","http://purl.bioontology.org/ontology/UATC/A02AD"
"dithranol","dithranol","UATC","D05AC01","http://purl.bioontology.org/ontology/UATC/D05AC01"
"choline theophyllinate","choline theophyllinate","UATC","R03DA02","http://purl.bioontology.org/ontology/UATC/R03DA02"
"benzatropine","benzatropine","UATC","N04AC01","http://purl.bioontology.org/ontology/UATC/N04AC01"
"Other throat preparations in ATC","Other throat preparations in ATC","UATC","R02AX","http://purl.bioontology.org/ontology/UATC/R02AX"
"risperidone","risperidone","UATC","N05AX08","http://purl.bioontology.org/ontology/UATC/N05AX08"
"Caries prophylactic agent combinations","Caries prophylactic agent combinations","UATC","A01AA30","http://purl.bioontology.org/ontology/UATC/A01AA30"
"vandetanib","vandetanib","UATC","L01XE12","http://purl.bioontology.org/ontology/UATC/L01XE12"
"Corticosteroid otologicals","Corticosteroid otologicals","UATC","S02B","http://purl.bioontology.org/ontology/UATC/S02B"
"Organization","Organization","STY","T092","http://purl.bioontology.org/ontology/STY/T092"
"methylprednisolone aceponate","methylprednisolone aceponate","UATC","D07AC14","http://purl.bioontology.org/ontology/UATC/D07AC14"
"emicizumab","emicizumab","UATC","B02BX06","http://purl.bioontology.org/ontology/UATC/B02BX06"
"tramazoline","tramazoline","UATC","R01AA09","http://purl.bioontology.org/ontology/UATC/R01AA09"
"diosmectite","diosmectite","UATC","A07BC05","http://purl.bioontology.org/ontology/UATC/A07BC05"
"zolpidem","zolpidem","UATC","N05CF02","http://purl.bioontology.org/ontology/UATC/N05CF02"
"Bisphosphonate drugs affecting bone structure and mineralization","Bisphosphonate drugs affecting bone structure and mineralization","UATC","M05BA","http://purl.bioontology.org/ontology/UATC/M05BA"
"zoledronic acid","zoledronic acid","UATC","M05BA08","http://purl.bioontology.org/ontology/UATC/M05BA08"
