value_en	description_en	codesystem	code	description_code	iri
Digestive System Surgery	Digestive System Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15330
Family History of Kidney Cancer	Family History of Kidney Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171243
current reformed smoker for less than 15 years history	current reformed smoker for less than 15 years history	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	OBIB	0000515
Inadequate Daily Caloric Intake	Inadequate Daily Caloric Intake	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168266
masculinization laryngoplasty	masculinization laryngoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	003140
Esophageal Dilation	Esophageal Dilation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C70908
Partial Parotidectomy	Partial Parotidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51573
Drug Use History	Drug Use History	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C81246
Transverse Colectomy	Transverse Colectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51612
Mohs Surgery	Mohs Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C28208
Ventricular Aneurysm Resection	Ventricular Aneurysm Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C80451
chest wall surgical procedure	chest wall surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001837
Right Salpingectomy	Right Salpingectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51606
Colon and Rectal Surgery	Colon and Rectal Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15210
Family History of Congenital Heart Disease	Family History of Congenital Heart Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168017
Duodenectomy	Duodenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51599
Postpartum Hysterectomy	Postpartum Hysterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C117316
Mediastinotomy	Mediastinotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15404
Personal History of Gastric Cancer	Personal History of Gastric Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171229
Fractionated Stereotactic Radiation Therapy	Fractionated Stereotactic Radiation Therapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C156862
Subtotal Gastrectomy	Subtotal Gastrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51583
TRAM Flap Procedure	TRAM Flap Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C160624
Ureterectomy	Ureterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51637
Endocervical Curettage	Endocervical Curettage	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15403
repair of vulva	repair of vulva	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009703
Excision of Soft Tissue	Excision of Soft Tissue	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51757
Onset of Angina Pectoris Event	Onset of Angina Pectoris Event	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C67096
Intra-aortic Balloon Pump Counterpulsation	Intra-aortic Balloon Pump Counterpulsation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C172591
Posterior Pelvic Exenteration	Posterior Pelvic Exenteration	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94467
Percutaneous Coronary Intervention for High Risk Non-ST Elevation Myocardial Infarction or Unstable Angina	Percutaneous Coronary Intervention for High Risk Non-ST Elevation Myocardial Infarction or Unstable Angina	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C99999
subcutaneous mastectomy	subcutaneous mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C89773
Laparoscopic Colectomy	Laparoscopic Colectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15762
Gastric Bypass for Esophagus Disorders	Gastric Bypass for Esophagus Disorders	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157861
Thyroid Lobectomy	Thyroid Lobectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51649
Ureterostomy	Ureterostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15345
Revision Hammer Toe Surgery	Revision Hammer Toe Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C96172
Pneumonectomy	Pneumonectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15305
Salvage Surgery	Salvage Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C146855
Stereotactic Implantation	Stereotactic Implantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C159859
musculoskeletal system surgical procedure	musculoskeletal system surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008902
Partial Penectomy	Partial Penectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C159450
Polypectomy	Polypectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C25349
Bilateral Modified Radical Neck Dissection	Bilateral Modified Radical Neck Dissection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C148527
Breast Prosthesis Implantation	Breast Prosthesis Implantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C28336
Minimally Invasive Interval Debulking Surgery	Minimally Invasive Interval Debulking Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C146803
genital gender confirmation surgery	genital gender confirmation surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001619
Replacement Of Lens	Replacement Of Lens	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C50836
Family History of Cardiovascular Disease or Cardiovascular Disease Risk Factors	Family History of Cardiovascular Disease or Cardiovascular Disease Risk Factors	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168492
Rectal Reconstruction	Rectal Reconstruction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94444
Femoral Popliteal Bypass	Femoral Popliteal Bypass	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157856
Ileectomy	Ileectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51780
Myectomy	Myectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51591
Ovarian Implantation	Ovarian Implantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C29897
reconstruction of vagina	reconstruction of vagina	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001708
reconstruction of forehead	reconstruction of forehead	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002552
Pediatric Surgical Procedures	Pediatric Surgical Procedures	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C16078
Partial Mandibulectomy	Partial Mandibulectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51747
Pancreatic Islet Transplantation	Pancreatic Islet Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15352
Partial Laryngopharyngectomy	Partial Laryngopharyngectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C150662
Axillary Lymph Node Dissection without Prior Sentinel Lymph Node Biopsy	Axillary Lymph Node Dissection without Prior Sentinel Lymph Node Biopsy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C105784
Left Ventricular Remodeling	Left Ventricular Remodeling	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157906
Open Surgical Procedure	Open Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C126391
Bypass	Bypass	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15723
Minimally Invasive Surgery	Minimally Invasive Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C172727
Urostomy	Urostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15759
Duodenostomy	Duodenostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C122593
radial forearm free flap phalloplasty	radial forearm free flap phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001729
Cytoreductive Surgery	Cytoreductive Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C132068
introital surgical procedure	introital surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006725
Radical Vulvectomy	Radical Vulvectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94455
Family History of Breast Cancer	Family History of Breast Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171239
Natural Heart Valve Repair	Natural Heart Valve Repair	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157932
Segmental Mastectomy	Segmental Mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C20749
Total Nephrectomy	Total Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51632
Compartectomy	Compartectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C148421
Tonsillectomy with Adenoidectomy	Tonsillectomy with Adenoidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51684
Left Salpingectomy	Left Salpingectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51607
Unknown Daily Caloric Intake	Unknown Daily Caloric Intake	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168460
Small Intestine Resection	Small Intestine Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51510
LINX Procedure	LINX Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157907
Partial Pancreatectomy	Partial Pancreatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51666
Bunionectomy	Bunionectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C96171
Complete Parametrectomy	Complete Parametrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C136344
Amputation	Amputation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15179
Staged Resection	Staged Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C155990
cecal vaginoplasty	cecal vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001713
Omentectomy	Omentectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51787
Electrodesiccation	Electrodesiccation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15391
No Evidence of Coronary Artery Disease	No Evidence of Coronary Artery Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C99993
phallus-preserving vaginoplasty	phallus-preserving vaginoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009701
Bariatric Surgery	Bariatric Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C84399
Vaginal Hysterectomy	Vaginal Hysterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51784
Surgical Incision	Surgical Incision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15384
Double Eyelid Surgery	Double Eyelid Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157830
No History of Myopathy	No History of Myopathy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168347
Kidney Transplantation	Kidney Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15265
Radical Tympanomastoidectomy	Radical Tympanomastoidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C96213
Block Dissection of Inguinal Lymph Nodes	Block Dissection of Inguinal Lymph Nodes	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51620
Esophagus Resection	Esophagus Resection	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157847
rhinoplasty	rhinoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	003351
Dermatologic Surgery	Dermatologic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51559
Amputation of Foot	Amputation of Foot	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51937
pitch-lowering surgery	pitch-lowering surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006716
simple orchiectomy	simple orchiectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001652
Whipple Procedure	Whipple Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15356
Family History of Sudden Arrythmia Death Syndrome	Family History of Sudden Arrythmia Death Syndrome	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168019
Unknown Family History Cardiovascular Disease or Cardiovascular Disease Risk Factors	Unknown Family History Cardiovascular Disease or Cardiovascular Disease Risk Factors	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168463
Herniorrhaphy	Herniorrhaphy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168249
oophorectomy	oophorectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001657
Unknown if Caffeine Consumption is Routine	Unknown if Caffeine Consumption is Routine	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168475
Stereotactic Ablative Radiotherapy	Stereotactic Ablative Radiotherapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157991
masculinizing thoracic surgery	masculinizing thoracic surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	000110
excision of hymen	excision of hymen	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006728
Arthroscopic Surgery	Arthroscopic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157789
vagina-preserving phalloplasty	vagina-preserving phalloplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009848
Implanted Epidural Portal	Implanted Epidural Portal	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157883
Unknown History of Alcohol Use	Unknown History of Alcohol Use	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168464
forehead surgical procedure	forehead surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002456
Reimplantation	Reimplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C101242
Subtotal Parathyroidectomy	Subtotal Parathyroidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51594
Skinning Vulvectomy	Skinning Vulvectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94457
Primary Cesarean Birth	Primary Cesarean Birth	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C114139
Left Salpingo-Oophorectomy	Left Salpingo-Oophorectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51925
epididymal surgical procedure	epididymal surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006734
Endovascular Aneurysm Repair	Endovascular Aneurysm Repair	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157839
Total Thyroidectomy	Total Thyroidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51762
reconstruction of hymen	reconstruction of hymen	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006731
Meningioma Surgery	Meningioma Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157921
Percutaneous Mitral Valve Repair	Percutaneous Mitral Valve Repair	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C100003
liposuction	liposuction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008907
Resection of Rectum	Resection of Rectum	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51783
penile preputial reconstruction	penile preputial reconstruction	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	008159
Transoral Laser Microsurgery	Transoral Laser Microsurgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C91840
Total Mastectomy	Total Mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15281
Central Hepatectomy	Central Hepatectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C91830
CT-guided Stereotactic Body Radiation Therapy	CT-guided Stereotactic Body Radiation Therapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171423
Surgical Procedure	Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15329
Cardiac Tricuspid Valve Repair	Cardiac Tricuspid Valve Repair	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C99935
Pancreatoduodenectomy	Pancreatoduodenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51933
Coronary Artery Bypass Surgery	Coronary Artery Bypass Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51998
Deceased Sibling	Deceased Sibling	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C81244
Central Lumpectomy with Resection of the Nipple-Areolar Complex	Central Lumpectomy with Resection of the Nipple-Areolar Complex	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C137848
Urogenital Surgical Procedure	Urogenital Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15333
Hand Assisted Laparoscopy	Hand Assisted Laparoscopy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C103268
tubal ligation	tubal ligation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006709
Lap Band Surgery	Lap Band Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157899
Loop Electrosurgical Excision	Loop Electrosurgical Excision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51760
Breast Surgery	Breast Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157802
Apicectomy	Apicectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C50824
History and Physical Exam	History and Physical Exam	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C135566
Cryoballoon Ablation Therapy	Cryoballoon Ablation Therapy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C127818
Exploratory Laparotomy	Exploratory Laparotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51779
Penectomy	Penectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51621
Tumescent Mastectomy	Tumescent Mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C93345
Ivor Lewis Esophagectomy	Ivor Lewis Esophagectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C140886
repair of hymen	repair of hymen	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006727
Parietal Cell Vagotomy	Parietal Cell Vagotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94442
Shave Excision	Shave Excision	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51885
Bone Graft	Bone Graft	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C116464
Personal History of Leukemia	Personal History of Leukemia	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171232
incision of hymen	incision of hymen	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006732
Heart Transplantation	Heart Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15246
Segmentectomy	Segmentectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C91061
Endovascular Stenting	Endovascular Stenting	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157840
Known History of Rheumatic Fever	Known History of Rheumatic Fever	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168305
implantation surgery	implantation surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006706
Robot-Assisted Surgery	Robot-Assisted Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C140885
Gastrointestinal Stenting	Gastrointestinal Stenting	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C116572
Mammoplasty	Mammoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15354
Electrocauterization	Electrocauterization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C111192
facial surgical procedure	facial surgical procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	009709
Liver Transplantation	Liver Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15271
Family History of Chronic Disease	Family History of Chronic Disease	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168195
repair of urethra	repair of urethra	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001641
excision of penis	excision of penis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	007839
Brow Lift	Brow Lift	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157803
Organ Transplantation	Organ Transplantation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15289
Family History of Stroke	Family History of Stroke	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168208
Family History of Unspecified Cancer	Family History of Unspecified Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171248
Other Personal Medical History	Other Personal Medical History	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C53263
Vascular Surgical Procedure	Vascular Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157725
Total Skin-Sparing Mastectomy	Total Skin-Sparing Mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C106320
Unknown if Patient was Previously Evaluated for Current Chief Complaint	Unknown if Patient was Previously Evaluated for Current Chief Complaint	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168480
Known History of Illicit Drug Use	Known History of Illicit Drug Use	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168301
Ilioinguinal Lymphadenectomy	Ilioinguinal Lymphadenectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C159444
current smoker history	current smoker history	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	OBIB	0000513
Facial Plastic Surgery	Facial Plastic Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157855
Family History of Gastrointestinal Tract Cancer	Family History of Gastrointestinal Tract Cancer	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171237
Left Colectomy	Left Colectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51624
Family History of Syncope	Family History of Syncope	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168210
Cryosurgery	Cryosurgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15215
Endoscopic Sinus Surgery	Endoscopic Sinus Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157836
Eyelid Lift	Eyelid Lift	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157851
Excision of Bone	Excision of Bone	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51917
thyroid cartilage feminization	thyroid cartilage feminization	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	002856
Pulmonary Valve Replacement	Pulmonary Valve Replacement	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C50817
Brain Surgery	Brain Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C154268
Frontoparietal Craniotomy	Frontoparietal Craniotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51578
Pedicle TRAM Flap Procedure	Pedicle TRAM Flap Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C107383
Reduction Mammoplasty	Reduction Mammoplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51615
Abdominal Surgical Procedure	Abdominal Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C16120
Sleeve Lobectomy	Sleeve Lobectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C94448
Gastrectomy with Esophagojejunostomy	Gastrectomy with Esophagojejunostomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C29890
Orthopedic Surgical Procedure	Orthopedic Surgical Procedure	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C16186
pitch-altering surgery	pitch-altering surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006715
Pyloroplasty	Pyloroplasty	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165277
Colectomy with Diversion	Colectomy with Diversion	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C135732
Prostate Cancer Surgery	Prostate Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157962
Unknown History of Rheumatic Fever	Unknown History of Rheumatic Fever	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168474
No History of Other Muscular Dystrophy or Glycogen Storage Disorder	No History of Other Muscular Dystrophy or Glycogen Storage Disorder	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C168350
Open Radical Nephrectomy	Open Radical Nephrectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C165187
Cancer Surgery	Cancer Surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157740
Complete Parotidectomy	Complete Parotidectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C51491
Para-Aortic Lymph Node Biopsy	Para-Aortic Lymph Node Biopsy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C136289
hysterectomy	hysterectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001672
mastectomy	mastectomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C15277
Wide Excision of Lesion of Lip	Wide Excision of Lesion of Lip	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C171227
Colectomy with En Bloc Removal of Regional Lymph Nodes	Colectomy with En Bloc Removal of Regional Lymph Nodes	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C136336
Heller Myotomy	Heller Myotomy	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157873
repair of epispadias	repair of epispadias	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	001643
Gastric Electrical Stimulation	Gastric Electrical Stimulation	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C157862
J-Pouch Coloanal Anastomosis	J-Pouch Coloanal Anastomosis	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	NCIT	C93276
transplantation surgery	transplantation surgery	A record of a person's background regarding health, occurrence of disease events and surgical procedures.	GSSO	006707
